Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like multinom.like Prey.no  Prey.length.class Prey.length.mean Prey.weight  Prey.size Prey.number.obs Prey.number.prob Obj.N.contrib avail.prey.number.sum N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.type
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 0 36.8 -13.2805 0 24 4 90 0.0061 0.0061 0 0 0 0 121 121 0 0 0 4.56327e+06 0 6888.38 0.247464 0 0 0.0227276 1 0 1 1
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 0 36.8 -13.2805 0 24 5 110 0.0112 0.0112 0 0 0 0 121 121 0 0 0 1.77454e+07 0 49183.1 0.247464 0 0 0.0667395 1 0 1 1
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 0 36.8 -13.2805 0 24 6 135 0.0208 0.0208 0 0 0 0 121 121 0 0 0 5.57763e+06 0 28709.4 0.247464 0 0 0.190639 1 0 1 1
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 0 36.8 -13.2805 0 24 7 175 0.04559 0.04559 0 0 0 0 121 121 0 0 0 3.10366e+06 0 35015 0.247464 0 0 0.118723 1 0 1 1
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 3.62803 36.8 -13.2805 0 25 2 65 0.00174 0.00174 0 0 0 0 121 121 0.0753484 0.0985878 -0.0232394 1.22226e+07 42605.5 4424.47 0.20804 0.00235101 0 0.0013689 1 1 1 1
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 0 36.8 -13.2805 0 25 3 75 0.00286 0.00286 0 0 0 0 121 121 0 0 0 1.02506e+07 0 6099.09 0.20804 0 0 0.00382842 1 0 1 1
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 0 36.8 -13.2805 0 25 4 90 0.00539 0.00539 0 0 0 0 121 121 0 0 0 1.68901e+07 0 18939.5 0.20804 0 0 0.0564508 1 0 1 1
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 0 36.8 -13.2805 0 25 5 110 0.01082 0.01082 0 0 0 0 121 121 0 0 0 3.76481e+06 0 8474.58 0.20804 0 0 0.00611653 1 0 1 1
1991 1 1 17 0 10 300 325 0.263369 0.263369 432158 0 36.8 -13.2805 0 25 6 135 0.02203 0.02203 0 0 0 0 121 121 0 0 0 1.01848e+06 0 4667.83 0.20804 0 0 0.0075838 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 6.63751 19.46 -12.6626 0 0 0 -1 -1 9999 0 0 0 0 50 50 0.275744 0.341085 -0.0653411 -1 119639 119639 0.119639 0.0109847 0 0.275744 1 1 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 1.8778 19.46 -12.6626 0 17 5 110 0.01082 0.01082 0 0 0 0 50 50 0.03867 0.0964953 -0.0578253 107705 33846.6 481.688 0.413336 0.00426119 0 0.0061179 1 1 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 17 6 135 0.01978 0.01978 0 0 0 0 50 50 0 0 0 892586 0 7297.59 0.413336 0 0 0.00551085 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 17 7 175 0.04249 0.04249 0 0 0 0 50 50 0 0 0 1.48425e+06 0 26067.4 0.413336 0 0 0.0270413 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 1.28577 19.46 -12.6626 0 18 7 175 0.03987 0.03987 0 0 0 0 50 50 0.00840599 0.0660725 -0.0576666 857467 23175.6 23175.6 0.677902 0.00301598 0 0.00840599 1 1 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0.70645 19.46 -12.6626 0 21 5 110 0.01228 0.01228 0 0 0 0 50 50 0.0619837 0.0363027 0.025681 932139 12733.5 1438.95 0.125709 0.00170991 0 0.0223958 1 1 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 21 6 135 0.02312 0.02312 0 0 0 0 50 50 0 0 0 3.88612e+06 0 11294.6 0.125709 0 0 0.0395879 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0.358794 19.46 -12.6626 0 22 7 175 0.01951 0.01951 0 0 0 0 50 50 0.0224391 0.0184375 0.00400161 6.33241e+06 6467.13 6467.13 0.0523462 0.000884534 0 0.0224391 1 1 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0.299644 19.46 -12.6626 0 23 6 135 0.00882 0.00882 0 0 0 0 50 50 0.015244 0.0153979 -0.000153913 2.57233e+07 5400.98 5400.98 0.0238054 0.000740999 0 0.015244 1 1 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 6.65943 19.46 -12.6626 0 24 3 75 0.00352 0.00352 0 0 0 0 50 50 0.562415 0.342211 0.220204 273058 120034 237.853 0.247464 0.0110021 0 0.0359693 1 1 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 24 4 90 0.0061 0.0061 0 0 0 0 50 50 0 0 0 4.56327e+06 0 6888.38 0.247464 0 0 0.0120828 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 24 5 110 0.0112 0.0112 0 0 0 0 50 50 0 0 0 1.77454e+07 0 49183.1 0.247464 0 0 0.114965 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 24 6 135 0.0208 0.0208 0 0 0 0 50 50 0 0 0 5.57763e+06 0 28709.4 0.247464 0 0 0.373459 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 24 7 175 0.04559 0.04559 0 0 0 0 50 50 0 0 0 3.10366e+06 0 35015 0.247464 0 0 0.0259391 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 1.6346 19.46 -12.6626 0 25 2 65 0.00174 0.00174 0 0 0 0 50 50 0.0150978 0.083998 -0.0689002 1.22226e+07 29463.1 4424.47 0.20804 0.00376062 0 0.00384232 1 1 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 25 3 75 0.00286 0.00286 0 0 0 0 50 50 0 0 0 1.02506e+07 0 6099.09 0.20804 0 0 0.00828939 1 0 1 1
1991 1 1 17 0 11 350 375 0.401447 0.401447 350760 0 19.46 -12.6626 0 25 4 90 0.00539 0.00539 0 0 0 0 50 50 0 0 0 1.68901e+07 0 18939.5 0.20804 0 0 0.0029661 1 0 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 2.20185 6.12 -3.96664 0 0 0 -1 -1 9999 0 0 0 0 22 22 0.29242 0.359779 -0.0673584 -1 87254.9 87254.9 0.0872549 0.0323508 0 0.29242 1 1 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 0.0121552 6.12 -3.96664 0 17 5 110 0.01082 0.01082 0 0 0 0 22 22 0.02699 0.00198615 0.0250038 107705 481.688 481.688 0.413336 0.000278399 0 0.02699 1 1 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 0.131122 6.12 -3.96664 0 18 6 135 0.01915 0.01915 0 0 0 0 22 22 0.0196654 0.0214251 -0.00175976 400261 5196.11 5196.11 0.677902 0.00294468 0 0.0196654 1 1 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 0.830699 6.12 -3.96664 0 21 6 135 0.02312 0.02312 0 0 0 0 22 22 0.136707 0.135735 0.000971698 3.88612e+06 32919 11294.6 0.125709 0.0164763 0 0.0541352 1 1 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 0 6.12 -3.96664 0 21 7 175 0.05155 0.05155 0 0 0 0 22 22 0 0 0 3.33696e+06 0 21624.4 0.125709 0 0 0.0825717 1 0 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 0.094999 6.12 -3.96664 0 23 7 175 0.01951 0.01951 0 0 0 0 22 22 0.0144228 0.0155227 -0.00109992 8.10567e+06 3764.63 3764.63 0.0238054 0.00214632 0 0.0144228 1 1 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 2.84918 6.12 -3.96664 0 24 5 110 0.0112 0.0112 0 0 0 0 22 22 0.509795 0.465552 0.0442425 1.77454e+07 112908 49183.1 0.247464 0.0349457 0 0.337581 1 1 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 0 6.12 -3.96664 0 24 6 135 0.0208 0.0208 0 0 0 0 22 22 0 0 0 5.57763e+06 0 28709.4 0.247464 0 0 0.131273 1 0 1 1
1991 1 1 17 0 12 400 450 0.686854 0.686854 242524 0 6.12 -3.96664 0 24 7 175 0.04559 0.04559 0 0 0 0 22 22 0 0 0 3.10366e+06 0 35015 0.247464 0 0 0.0409402 1 0 1 1
1991 1 1 18 0 7 150 175 0.0399004 0.0399004 1e+07 15.4 15.4 0 0 0 0 -1 -1 9999 0 0 0 0 106 106 1 1 0 -1 1e+07 1e+07 1 0 0 1 1 1 1 1
1991 1 1 18 0 8 200 225 0.0811909 0.0811909 1.10543e+07 13.8679 15.33 -1.86341 0 0 0 -1 -1 9999 0 0 0 0 71 71 0.935201 0.904625 0.0305763 -1 1e+07 1e+07 1 0.00528346 0 0.935201 1 1 1 1
1991 1 1 18 0 8 200 225 0.0811909 0.0811909 1.10543e+07 1.4621 15.33 -1.86341 0 22 3 75 0.00146 0.00146 0 0 0 0 71 71 0.064799 0.0953754 -0.0305763 1.69016e+06 1.05431e+06 10638.3 4.31115 0.00528346 0 0.0256571 1 1 1 1
1991 1 1 18 0 8 200 225 0.0811909 0.0811909 1.10543e+07 0 15.33 -1.86341 0 22 4 90 0.00255 0.00255 0 0 0 0 71 71 0 0 0 2.68457e+07 0 295126 4.31115 0 0 0.0315081 1 0 1 1
1991 1 1 18 0 8 200 225 0.0811909 0.0811909 1.10543e+07 0 15.33 -1.86341 0 22 5 110 0.00471 0.00471 0 0 0 0 71 71 0 0 0 3.68641e+07 0 748544 4.31115 0 0 0.0076338 1 0 1 1
1991 1 1 18 0 9 250 275 0.143174 0.143174 1e+07 10.67 10.67 0 0 0 0 -1 -1 9999 0 0 0 0 67 67 1 1 0 -1 1e+07 1e+07 1 0 0 1 1 1 1 1
1991 1 1 18 0 10 300 325 0.229588 0.229588 1.10972e+07 14.4901 16.08 -2.14175 0 0 0 -1 -1 9999 0 0 0 0 76 76 0.884578 0.901126 -0.0165479 -1 1e+07 1e+07 1 0.00521651 0 0.884578 1 1 1 1
1991 1 1 18 0 10 300 325 0.229588 0.229588 1.10972e+07 1.5277 16.08 -2.14175 0 22 3 75 0.00146 0.00146 0 0 0 0 76 76 0.0892033 0.0950065 -0.00580317 1.69016e+06 1.05431e+06 10638.3 4.31115 0.00503397 0 0.0347431 1 1 1 1
1991 1 1 18 0 10 300 325 0.229588 0.229588 1.10972e+07 0 16.08 -2.14175 0 22 4 90 0.00255 0.00255 0 0 0 0 76 76 0 0 0 2.68457e+07 0 295126 4.31115 0 0 0.0356135 1 0 1 1
1991 1 1 18 0 10 300 325 0.229588 0.229588 1.10972e+07 0 16.08 -2.14175 0 22 5 110 0.00471 0.00471 0 0 0 0 76 76 0 0 0 3.68641e+07 0 748544 4.31115 0 0 0.0188467 1 0 1 1
1991 1 1 18 0 10 300 325 0.229588 0.229588 1.10972e+07 0.0621907 16.08 -2.14175 0 24 4 90 0.0061 0.0061 0 0 0 0 76 76 0.0262187 0.00386758 0.0223511 4.56327e+06 42919.4 42919.4 1.54187 0.000225563 0 0.0262186 1 1 1 1
1991 1 1 18 0 11 350 375 0.344056 0.344056 1.0474e+07 3.44663 3.61 -1.49235 0 0 0 -1 -1 9999 0 0 0 0 69 69 0.871105 0.954745 -0.0836393 -1 1e+07 1e+07 1 0.00937254 0 0.871105 1 1 1 1
1991 1 1 18 0 11 350 375 0.344056 0.344056 1.0474e+07 0.101719 3.61 -1.49235 0 22 4 90 0.00255 0.00255 0 0 0 0 69 69 0.00550172 0.028177 -0.0226753 2.68457e+07 295126 295126 4.31115 0.00593992 0 0.00550172 1 1 1 1
1991 1 1 18 0 11 350 375 0.344056 0.344056 1.0474e+07 0.0616533 3.61 -1.49235 0 24 6 135 0.0208 0.0208 0 0 0 0 69 69 0.123393 0.0170785 0.106315 5.57763e+06 178880 178880 1.54187 0.00364139 0 0.123393 1 1 1 1
1991 1 1 18 0 12 400 450 0.576048 0.576048 1.03494e+07 5.53657 5.73 -0.0802872 0 0 0 -1 -1 9999 0 0 0 0 50 50 0.895658 0.966243 -0.0705854 -1 1e+07 1e+07 1 0.00484659 0 0.895658 1 1 1 1
1991 1 1 18 0 12 400 450 0.576048 0.576048 1.03494e+07 0.193428 5.73 -0.0802872 0 24 4 90 0.0061 0.0061 0 0 0 0 50 50 0.104342 0.0337571 0.0705854 4.56327e+06 349365 42919.4 1.54187 0.00484659 0 0.0822627 1 1 1 1
1991 1 1 18 0 12 400 450 0.576048 0.576048 1.03494e+07 0 5.73 -0.0802872 0 24 5 110 0.0112 0.0112 0 0 0 0 50 50 0 0 0 1.77454e+07 0 306445 1.54187 0 0 0.0220798 1 0 1 1
1991 1 1 18 0 13 500 550 1.01582 1.01582 1.03064e+07 2.38686 2.46 0.0146324 0 0 0 -1 -1 9999 0 0 0 0 17 17 0.939542 0.970267 -0.0307244 -1 1e+07 1e+07 1 0.00833794 0 0.939542 1 1 1 1
1991 1 1 18 0 13 500 550 1.01582 1.01582 1.03064e+07 0.0731441 2.46 0.0146324 0 24 5 110 0.0112 0.0112 0 0 0 0 17 17 0.0604578 0.0297334 0.0307244 1.77454e+07 306445 306445 1.54187 0.00833794 0 0.0604578 1 1 1 1
1991 1 1 19 0 10 300 325 0.212889 0.212889 1.38465e+06 3.48824 4.83 4.97223 0 0 0 -1 -1 9999 0 0 0 0 19 19 0.23593 0.722204 -0.486274 -1 1e+06 1e+06 1 0.0344126 0 0.235929 1 1 1 1
1991 1 1 19 0 10 300 325 0.212889 0.212889 1.38465e+06 0.00117515 4.83 4.97223 0 22 3 75 0.00146 0.00146 0 0 0 0 19 19 0.0266836 0.000243301 0.0264403 1.69016e+06 336.887 336.887 0.136523 4.17225e-05 0 0.0266836 1 1 1 1
1991 1 1 19 0 10 300 325 0.212889 0.212889 1.38465e+06 1.34058 4.83 4.97223 0 24 3 75 0.00352 0.00352 0 0 0 0 19 19 0.737387 0.277553 0.459834 273058 384314 1082.6 1.12634 0.034394 0 0.241302 1 1 1 1
1991 1 1 19 0 10 300 325 0.212889 0.212889 1.38465e+06 0 4.83 4.97223 0 24 4 90 0.0061 0.0061 0 0 0 0 19 19 1e-06 0 0 4.56327e+06 0 0 1.12634 0 0 1e-06 1 0 0 2
1991 1 1 19 0 10 300 325 0.212889 0.212889 1.38465e+06 0 4.83 4.97223 0 24 5 110 0.0112 0.0112 0 0 0 0 19 19 0 0 0 1.77454e+07 0 223859 1.12634 0 0 0.233231 1 0 1 1
1991 1 1 19 0 10 300 325 0.212889 0.212889 1.38465e+06 0 4.83 4.97223 0 24 6 135 0.0208 0.0208 0 0 0 0 19 19 1e-06 0 0 5.57763e+06 0 0 1.12634 0 0 1e-06 1 0 0 2
1991 1 1 19 0 10 300 325 0.212889 0.212889 1.38465e+06 0 4.83 4.97223 0 24 7 175 0.04559 0.04559 0 0 0 0 19 19 0 0 0 3.10366e+06 0 159372 1.12634 0 0 0.262852 1 0 1 1
1991 1 1 19 0 11 350 375 0.314976 0.314976 1.4412e+06 12.8498 20.67 1.93861 0 0 0 -1 -1 9999 0 0 0 0 20 20 0.344583 0.621666 -0.277083 -1 895946 895946 0.895946 0.0108536 0 0.344583 1 1 1 1
1991 1 1 19 0 11 350 375 0.314976 0.314976 1.4412e+06 7.82017 20.67 1.93861 0 24 4 90 0.0061 0.0061 0 0 0 0 20 20 0.655417 0.378334 0.277083 4.56327e+06 545256 31352.7 1.12634 0.0108536 0 0.123828 1 1 1 1
1991 1 1 19 0 11 350 375 0.314976 0.314976 1.4412e+06 0 20.67 1.93861 0 24 5 110 0.0112 0.0112 0 0 0 0 20 20 0 0 0 1.77454e+07 0 223859 1.12634 0 0 0.209175 1 0 1 1
1991 1 1 19 0 11 350 375 0.314976 0.314976 1.4412e+06 0 20.67 1.93861 0 24 6 135 0.0208 0.0208 0 0 0 0 20 20 0 0 0 5.57763e+06 0 130672 1.12634 0 0 0.160026 1 0 1 1
1991 1 1 19 0 11 350 375 0.314976 0.314976 1.4412e+06 0 20.67 1.93861 0 24 7 175 0.04559 0.04559 0 0 0 0 20 20 0 0 0 3.10366e+06 0 159372 1.12634 0 0 0.162389 1 0 1 1
1991 1 1 19 0 12 400 450 0.518833 0.518833 1.37778e+06 34.6155 61.23 -4.67838 0 0 0 -1 -1 9999 0 0 0 0 50 50 0.389058 0.565335 -0.176277 -1 778907 778907 0.778907 0.00394876 0 0.389058 1 1 1 1
1991 1 1 19 0 12 400 450 0.518833 0.518833 1.37778e+06 0.955611 61.23 -4.67838 0 21 6 135 0.02312 0.02312 0 0 0 0 50 50 0.00271014 0.0156069 -0.0128968 3.88612e+06 21502.9 21502.9 0.239328 0.00024688 0 0.00271014 1 1 1 1
1991 1 1 19 0 12 400 450 0.518833 0.518833 1.37778e+06 1.37905 61.23 -4.67838 0 22 6 135 0.00882 0.00882 0 0 0 0 50 50 0.00441428 0.0225224 -0.0181082 2.57704e+07 31031 31031 0.136523 0.000353771 0 0.00441428 1 1 1 1
1991 1 1 19 0 12 400 450 0.518833 0.518833 1.37778e+06 24.2799 61.23 -4.67838 0 24 3 75 0.00352 0.00352 0 0 0 0 50 50 0.603818 0.396536 0.207282 273058 546339 1082.6 1.12634 0.00384533 0 0.00113605 1 1 1 1
1991 1 1 19 0 12 400 450 0.518833 0.518833 1.37778e+06 0 61.23 -4.67838 0 24 4 90 0.0061 0.0061 0 0 0 0 50 50 0 0 0 4.56327e+06 0 31352.7 1.12634 0 0 0.0518896 1 0 1 1
1991 1 1 19 0 12 400 450 0.518833 0.518833 1.37778e+06 0 61.23 -4.67838 0 24 5 110 0.0112 0.0112 0 0 0 0 50 50 0 0 0 1.77454e+07 0 223859 1.12634 0 0 0.153168 1 0 1 1
1991 1 1 19 0 12 400 450 0.518833 0.518833 1.37778e+06 0 61.23 -4.67838 0 24 6 135 0.0208 0.0208 0 0 0 0 50 50 0 0 0 5.57763e+06 0 130672 1.12634 0 0 0.24288 1 0 1 1
1991 1 1 19 0 12 400 450 0.518833 0.518833 1.37778e+06 0 61.23 -4.67838 0 24 7 175 0.04559 0.04559 0 0 0 0 50 50 0 0 0 3.10366e+06 0 159372 1.12634 0 0 0.154744 1 0 1 1
1991 1 1 19 0 13 500 550 0.898654 0.898654 1.30051e+06 1.0268 2 2.73085 0 0 0 -1 -1 9999 0 0 0 0 27 27 0.151825 0.5134 -0.361574 -1 667683 667683 0.667683 0.0832735 0 0.151825 1 1 1 1
1991 1 1 19 0 13 500 550 0.898654 0.898654 1.30051e+06 0.182374 2 2.73085 0 21 8 225 0.11207 0.11207 0 0 0 0 27 27 0.426302 0.091187 0.335115 4.42146e+06 118590 118590 0.239328 0.027624 0 0.426302 1 1 1 1
1991 1 1 19 0 13 500 550 0.898654 0.898654 1.30051e+06 0.000518084 2 2.73085 0 22 3 75 0.00146 0.00146 0 0 0 0 27 27 0.00310001 0.000259042 0.00284097 1.69016e+06 336.887 336.887 0.136523 8.63249e-05 0 0.00310001 1 1 1 1
1991 1 1 19 0 13 500 550 0.898654 0.898654 1.30051e+06 0.790308 2 2.73085 0 24 5 110 0.0112 0.0112 0 0 0 0 27 27 0.418773 0.395154 0.0236184 1.77454e+07 513903 223859 1.12634 0.0796691 0 0.0277177 1 1 1 1
1991 1 1 19 0 13 500 550 0.898654 0.898654 1.30051e+06 0 2 2.73085 0 24 6 135 0.0208 0.0208 0 0 0 0 27 27 0 0 0 5.57763e+06 0 130672 1.12634 0 0 0.00824747 1 0 1 1
1991 1 1 19 0 13 500 550 0.898654 0.898654 1.30051e+06 0 2 2.73085 0 24 7 175 0.04559 0.04559 0 0 0 0 27 27 0 0 0 3.10366e+06 0 159372 1.12634 0 0 0.382807 1 0 1 1
1991 1 1 19 0 14 600 650 1.41969 1.41969 1.10297e+06 3.45579 6.49 -0.269141 0 0 0 -1 -1 9999 0 0 0 0 16 16 0.339168 0.532479 -0.193311 -1 587307 587307 0.587307 0.033237 0 0.339168 1 1 1 1
1991 1 1 19 0 14 600 650 1.41969 1.41969 1.10297e+06 3.03421 6.49 -0.269141 0 24 5 110 0.0112 0.0112 0 0 0 0 16 16 0.660832 0.467521 0.193311 1.77454e+07 515661 223859 1.12634 0.033237 0 0.0295554 1 1 1 1
1991 1 1 19 0 14 600 650 1.41969 1.41969 1.10297e+06 0 6.49 -0.269141 0 24 6 135 0.0208 0.0208 0 0 0 0 16 16 0 0 0 5.57763e+06 0 130672 1.12634 0 0 0.136498 1 0 1 1
1991 1 1 19 0 14 600 650 1.41969 1.41969 1.10297e+06 0 6.49 -0.269141 0 24 7 175 0.04559 0.04559 0 0 0 0 16 16 0 0 0 3.10366e+06 0 159372 1.12634 0 0 0.414928 1 0 1 1
1991 1 1 19 0 14 600 650 1.41969 1.41969 1.10297e+06 0 6.49 -0.269141 0 24 8 225 0.0975 0.0975 0 0 0 0 16 16 0 0 0 16006.3 0 1757.78 1.12634 0 0 0.0798506 1 0 1 1
1991 1 1 19 0 15 700 750 2.10047 2.10047 936592 1.12364 2 0.945475 0 0 0 -1 -1 9999 0 0 0 0 12 12 0.120523 0.561819 -0.441297 -1 526195 526195 0.526195 0.0820595 0 0.120523 1 1 1 1
1991 1 1 19 0 15 700 750 2.10047 2.10047 936592 0.253237 2 0.945475 0 21 8 225 0.11207 0.11207 0 0 0 0 12 12 0.478851 0.126619 0.352232 4.42146e+06 118590 118590 0.239328 0.0368621 0 0.478851 1 1 1 1
1991 1 1 19 0 15 700 750 2.10047 2.10047 936592 0.623124 2 0.945475 0 24 6 135 0.0208 0.0208 0 0 0 0 12 12 0.400627 0.311562 0.0890645 5.57763e+06 291806 130672 1.12634 0.071497 0 0.0823975 1 1 1 1
1991 1 1 19 0 15 700 750 2.10047 2.10047 936592 0 2 0.945475 0 24 7 175 0.04559 0.04559 0 0 0 0 12 12 0 0 0 3.10366e+06 0 159372 1.12634 0 0 0.0856275 1 0 1 1
1991 1 1 19 0 15 700 750 2.10047 2.10047 936592 0 2 0.945475 0 24 8 225 0.0975 0.0975 0 0 0 0 12 12 0 0 0 16006.3 0 1757.78 1.12634 0 0 0.16682 1 0 1 1
1991 1 1 19 0 15 700 750 2.10047 2.10047 936592 0 2 0.945475 0 24 9 275 0.17889 0.17889 0 0 0 0 12 12 0 0 0 20.8397 0 4.19901 1.12634 0 0 0.0657818 1 0 1 1
1991 1 1 19 0 16 800 900 3.45993 3.45993 1.24846e+06 0.732837 2 0.0266701 0 0 0 -1 -1 9999 0 0 0 0 6 6 0.162638 0.366419 -0.203781 -1 457457 457457 0.457457 0.0773853 0 0.162638 1 1 1 1
1991 1 1 19 0 16 800 900 3.45993 3.45993 1.24846e+06 0.393674 2 0.0266701 0 21 9 275 0.20837 0.20837 0 0 0 0 6 6 0.443839 0.196837 0.247002 4.92779e+06 245742 245742 0.239328 0.0526974 0 0.443839 1 1 1 1
1991 1 1 19 0 16 800 900 3.45993 3.45993 1.24846e+06 0.873489 2 0.0266701 0 24 4 90 0.0061 0.0061 0 0 0 0 6 6 0.393524 0.436744 -0.0432209 4.56327e+06 545256 31352.7 1.12634 0.0819996 0 0.0202851 1 1 1 1
1991 1 1 19 0 16 800 900 3.45993 3.45993 1.24846e+06 0 2 0.0266701 0 24 5 110 0.0112 0.0112 0 0 0 0 6 6 0 0 0 1.77454e+07 0 223859 1.12634 0 0 0.0632161 1 0 1 1
1991 1 1 19 0 16 800 900 3.45993 3.45993 1.24846e+06 0 2 0.0266701 0 24 6 135 0.0208 0.0208 0 0 0 0 6 6 0 0 0 5.57763e+06 0 130672 1.12634 0 0 0.166996 1 0 1 1
1991 1 1 19 0 16 800 900 3.45993 3.45993 1.24846e+06 0 2 0.0266701 0 24 7 175 0.04559 0.04559 0 0 0 0 6 6 0 0 0 3.10366e+06 0 159372 1.12634 0 0 0.143026 1 0 1 1
1991 1 1 20 0 7 150 175 0.0604056 0.0604056 1e+07 14.15 14.15 0 0 0 0 -1 -1 9999 0 0 0 0 69 69 1 1 0 -1 1e+07 1e+07 1 0 0 1 1 1 1 1
1991 1 1 20 0 8 200 225 0.135341 0.135341 1e+07 21.29 21.29 0 0 0 0 -1 -1 9999 0 0 0 0 129 129 1 1 0 -1 1e+07 1e+07 1 0 0 1 1 1 1 1
1991 1 1 20 0 9 250 275 0.257741 0.257741 1e+07 8.62 8.62 0 0 0 0 -1 -1 9999 0 0 0 0 48 48 1 1 0 -1 1e+07 1e+07 1 0 0 1 1 1 1 1
1991 1 1 20 0 10 300 325 0.440626 0.440626 1e+07 4.77 4.77 0 0 0 0 -1 -1 9999 0 0 0 0 32 32 1 1 0 -1 1e+07 1e+07 1 0 0 1 1 1 1 1
1991 1 1 20 0 11 350 375 0.697534 0.697534 1e+07 2 2 0 0 0 0 -1 -1 9999 0 0 0 0 4 4 1 1 0 -1 1e+07 1e+07 1 0 0 1 1 1 1 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 2.68991 5 -12.0691 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.57366 0.537983 0.0356769 -1 1e+06 1e+06 1 0.0414262 0 0.57362 1 1 1 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 0.0478318 5 -12.0691 0 16 5 107 0.0129 0.0129 0 0 0 0 50 50 0.0140111 0.00956637 0.00444469 10036.4 17781.9 3468.1 26.7871 0.00157914 0 0.00663475 1 1 1 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 0 5 -12.0691 0 16 6 120 0.01785 0.01785 0 0 0 0 50 50 0 0 0 29935.9 0 14313.8 26.7871 0 0 0.00737532 1 0 1 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 0.0689276 5 -12.0691 0 17 5 108 0.01024 0.01024 0 0 0 0 50 50 0.0139816 0.0137855 0.000196045 39792 25624.5 2301.91 5.64928 0.00226591 0 0.00377516 1 1 1 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 0 5 -12.0691 0 17 6 120 0.014 0.014 0 0 0 0 50 50 0 0 0 294887 0 23322.6 5.64928 0 0 0.0102054 1 0 1 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 0.251108 5 -12.0691 0 18 5 109 0.01059 0.01059 0 0 0 0 50 50 0.0141746 0.0502217 -0.0360471 9960.53 93351.8 8208.88 77.8226 0.00794992 0 0.00201191 1 1 1 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 0 5 -12.0691 0 18 6 120 0.01373 0.01373 0 0 0 0 50 50 0 0 0 79684.2 0 85143 77.8226 0 0 0.0121617 1 0 1 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 0 5 -12.0691 0 21 5 110 0.01228 0.01228 0 0 0 0 50 50 7.025e-05 0 0 236248 0 0 0.264916 0 0 7.025e-05 1 0 0 1
1991 2 1 1 0 13 500 500 5 5 1.85879e+06 0.168223 5 -12.0691 0 21 6 133 0.02211 0.02211 0 0 0 0 50 50 0.00852599 0.0336447 -0.0251187 2.65909e+06 62538.6 15575.1 0.264916 0.00541879 0 0.00213785 1 1 1 1
